theta_deg,phi_deg,s01662,s01246,s01572,s00750,s00301
12.000000,-158.500000,-36.660156,-27.542969,-35.730469,-25.541016,-36.957031
13.000000,-158.500000,-34.496094,-34.175781,-36.644531,-22.212891,-29.511719
14.000000,-158.500000,-34.029297,-61.902344,-39.088867,-19.947266,-24.902344
15.000000,-158.500000,-35.265625,-39.839844,-43.062500,-18.447266,-21.847656
16.000000,-158.500000,-38.066406,-38.441406,-49.742188,-17.720703,-19.777344
17.000000,-158.500000,-43.750000,-42.839844,-53.007812,-17.564453,-18.644531
18.000000,-158.500000,-44.765625,-42.496094,-48.882812,-18.251953,-18.238281
19.000000,-158.500000,-39.343750,-35.332031,-49.164062,-19.439453,-18.605469
20.000000,-158.500000,-36.546875,-31.511719,-61.851562,-21.607422,-19.628906
21.000000,-158.500000,-36.007812,-30.136719,-47.882812,-24.755859,-21.511719
22.000000,-158.500000,-36.875000,-30.328125,-46.085938,-29.193359,-24.394531
23.000000,-158.500000,-38.945312,-31.886719,-46.226562,-34.900391,-28.949219
24.000000,-158.500000,-41.937500,-35.097656,-48.289062,-43.087891,-36.566406
25.000000,-158.500000,-46.765625,-40.371094,-56.164062,-41.181641,-46.425781
26.000000,-158.500000,-56.265625,-46.527344,-46.960938,-40.548828,-37.472656
27.000000,-158.500000,-50.859375,-39.847656,-43.144531,-42.095703,-34.910156
28.000000,-158.500000,-51.703125,-36.925781,-40.958008,-47.134766,-35.378906
29.000000,-158.500000,-65.140625,-36.390625,-40.336914,-60.150391,-37.761719
30.000000,-158.500000,-52.515625,-37.320312,-40.798828,-47.181641,-42.019531
31.000000,-158.500000,-49.312500,-39.316406,-42.667969,-45.306641,-47.550781
32.000000,-158.500000,-48.421875,-42.316406,-45.128906,-46.275391,-62.050781
33.000000,-158.500000,-49.203125,-45.214844,-50.476562,-59.775391,-52.613281
34.000000,-158.500000,-50.953125,-51.089844,-54.601562,-45.056641,-50.925781
35.000000,-158.500000,-56.203125,-59.714844,-48.789062,-41.416016,-45.144531
36.000000,-158.500000,-48.828125,-60.839844,-46.351562,-38.900391,-41.019531
37.000000,-158.500000,-45.695312,-49.683594,-45.861328,-37.613281,-38.980469
38.000000,-158.500000,-43.744141,-45.886719,-46.429688,-37.357422,-37.597656
39.000000,-158.500000,-42.746094,-43.824219,-47.648438,-38.080078,-37.136719
40.000000,-158.500000,-42.525391,-42.332031,-49.664062,-39.736328,-37.628906
41.000000,-158.500000,-43.265625,-41.933594,-52.445312,-41.822266,-39.089844
42.000000,-158.500000,-44.597656,-42.089844,-57.164062,-44.650391,-41.769531
43.000000,-158.500000,-46.406250,-42.746094,-66.101562,-50.306641,-47.613281
44.000000,-158.500000,-48.890625,-44.371094,-60.726562,-44.181641,-47.457031
45.000000,-158.500000,-58.265625,-50.996094,-54.601562,-41.728516,-41.972656
46.000000,-158.500000,-49.421875,-43.996094,-50.882812,-40.884766,-39.550781
47.000000,-158.500000,-46.859375,-41.324219,-48.804688,-40.806641,-38.433594
48.000000,-158.500000,-45.843750,-39.777344,-47.179688,-41.212891,-37.964844
49.000000,-158.500000,-45.953125,-38.917969,-46.460938,-42.103516,-38.175781
50.000000,-158.500000,-46.718750,-38.652344,-45.898438,-43.462891,-39.191406
51.000000,-158.500000,-47.953125,-38.933594,-45.984375,-45.306641,-40.519531
52.000000,-158.500000,-49.453125,-39.792969,-46.570312,-47.431641,-42.003906
53.000000,-158.500000,-52.265625,-41.011719,-47.804688,-52.275391,-43.582031
54.000000,-158.500000,-55.015625,-42.246094,-49.039062,-59.587891,-46.425781
55.000000,-158.500000,-59.265625,-43.621094,-53.851562,-60.712891,-55.675781
56.000000,-158.500000,-65.453125,-46.058594,-51.882812,-60.337891,-51.863281
57.000000,-158.500000,-67.203125,-61.714844,-49.070312,-52.462891,-49.738281
58.000000,-158.500000,-56.328125,-48.683594,-46.867188,-49.181641,-49.675781
59.000000,-158.500000,-52.890625,-47.246094,-46.281250,-46.744141,-50.675781
60.000000,-158.500000,-49.359375,-46.371094,-45.664062,-45.369141,-55.800781
61.000000,-158.500000,-49.953125,-46.246094,-45.273438,-45.056641,-61.863281
62.000000,-158.500000,-49.546875,-46.589844,-45.234375,-44.681641,-52.394531
63.000000,-158.500000,-48.875000,-48.277344,-45.472656,-44.400391,-49.582031
64.000000,-158.500000,-47.984375,-49.558594,-46.046875,-44.181641,-47.363281
65.000000,-158.500000,-47.546875,-50.777344,-46.722656,-44.431641,-46.050781
66.000000,-158.500000,-47.312500,-52.777344,-47.726562,-44.994141,-45.019531
67.000000,-158.500000,-47.484375,-58.402344,-48.835938,-45.962891,-45.582031
68.000000,-158.500000,-47.687500,-59.589844,-49.476562,-47.306641,-46.394531
69.000000,-158.500000,-48.140625,-53.902344,-50.070312,-48.619141,-47.394531
70.000000,-158.500000,-48.703125,-52.777344,-51.601562,-50.462891,-48.582031
71.000000,-158.500000,-49.421875,-52.464844,-53.257812,-58.525391,-50.238281
72.000000,-158.500000,-50.265625,-52.402344,-56.039062,-53.650391,-53.175781
73.000000,-158.500000,-51.421875,-52.589844,-64.539062,-50.681641,-64.425781
74.000000,-158.500000,-52.796875,-53.589844,-62.226562,-48.931641,-52.613281
75.000000,-158.500000,-54.140625,-54.277344,-58.101562,-47.900391,-49.738281
76.000000,-158.500000,-58.765625,-58.589844,-56.476562,-47.212891,-47.832031
77.000000,-158.500000,-66.078125,-58.527344,-55.539062,-46.712891,-47.144531
78.000000,-158.500000,-57.515625,-52.714844,-55.101562,-46.400391,-47.175781
79.000000,-158.500000,-55.515625,-52.277344,-55.414062,-46.150391,-46.957031
80.000000,-158.500000,-54.171875,-51.496094,-55.757812,-45.931641,-46.878906
81.000000,-158.500000,-53.171875,-50.871094,-56.226562,-45.806641,-46.660156
82.000000,-158.500000,-52.640625,-50.558594,-56.695312,-45.728516,-46.316406
83.000000,-158.500000,-51.984375,-50.496094,-57.257812,-45.666016,-46.066406
84.000000,-158.500000,-51.484375,-50.214844,-57.632812,-45.712891,-45.832031
85.000000,-158.500000,-51.234375,-50.027344,-58.007812,-45.806641,-45.691406
86.000000,-158.500000,-51.171875,-49.964844,-58.195312,-45.884766,-45.597656
87.000000,-158.500000,-51.109375,-50.121094,-58.289062,-45.994141,-45.582031
88.000000,-158.500000,-51.078125,-50.152344,-58.445312,-46.119141,-45.613281
89.000000,-158.500000,-51.109375,-50.214844,-58.601562,-46.291016,-45.707031
90.000000,-158.500000,-51.203125,-50.339844,-58.789062,-46.384766,-45.800781
91.000000,-158.500000,-51.328125,-50.402344,-58.757812,-46.541016,-45.910156
92.000000,-158.500000,-51.421875,-50.558594,-58.726562,-46.697266,-46.128906
93.000000,-158.500000,-51.609375,-50.746094,-58.695312,-46.884766,-46.378906
94.000000,-158.500000,-51.765625,-50.839844,-58.414062,-47.041016,-46.644531
95.000000,-158.500000,-51.921875,-51.089844,-58.195312,-47.212891,-46.910156
96.000000,-158.500000,-52.203125,-51.433594,-57.851562,-47.369141,-47.285156
97.000000,-158.500000,-52.578125,-51.683594,-57.632812,-47.541016,-47.660156
98.000000,-158.500000,-53.265625,-52.089844,-57.351562,-47.806641,-48.097656
99.000000,-158.500000,-54.140625,-52.527344,-56.820312,-48.087891,-48.519531
100.000000,-158.500000,-55.515625,-53.714844,-56.164062,-48.369141,-48.769531
101.000000,-158.500000,-57.390625,-55.277344,-55.789062,-48.650391,-48.738281
102.000000,-158.500000,-60.453125,-57.089844,-55.976562,-48.900391,-49.050781
103.000000,-158.500000,-70.515625,-63.777344,-56.601562,-49.181641,-49.894531
104.000000,-158.500000,-63.265625,-63.589844,-57.601562,-49.525391,-50.488281
105.000000,-158.500000,-57.578125,-57.652344,-59.289062,-50.462891,-52.738281
106.000000,-158.500000,-55.890625,-55.839844,-63.414062,-50.931641,-56.738281
107.000000,-158.500000,-54.890625,-55.339844,-66.976562,-53.212891,-71.363281
108.000000,-158.500000,-53.640625,-55.402344,-56.476562,-58.587891,-56.550781
109.000000,-158.500000,-52.671875,-56.089844,-54.289062,-66.400391,-53.550781
110.000000,-158.500000,-52.203125,-56.714844,-52.945312,-55.275391,-52.238281
111.000000,-158.500000,-51.828125,-58.402344,-52.664062,-53.462891,-51.457031
112.000000,-158.500000,-51.609375,-64.214844,-51.757812,-52.462891,-50.675781
113.000000,-158.500000,-51.359375,-63.089844,-51.007812,-51.275391,-50.113281
114.000000,-158.500000,-51.171875,-57.589844,-50.476562,-50.556641,-49.957031
115.000000,-158.500000,-51.140625,-55.277344,-50.070312,-50.119141,-51.332031
116.000000,-158.500000,-51.453125,-53.464844,-49.867188,-50.056641,-52.894531
117.000000,-158.500000,-51.828125,-51.902344,-49.539062,-50.244141,-54.675781
118.000000,-158.500000,-51.640625,-51.246094,-49.460938,-50.150391,-57.488281
119.000000,-158.500000,-52.078125,-51.089844,-49.242188,-50.056641,-66.613281
120.000000,-158.500000,-53.203125,-50.433594,-49.226562,-50.337891,-60.363281
121.000000,-158.500000,-54.953125,-50.496094,-49.164062,-51.400391,-55.425781
122.000000,-158.500000,-57.890625,-52.152344,-49.820312,-52.775391,-53.050781
123.000000,-158.500000,-70.078125,-68.652344,-51.101562,-55.212891,-52.738281
124.000000,-158.500000,-69.078125,-53.277344,-55.164062,-62.025391,-56.675781
125.000000,-158.500000,-62.765625,-49.777344,-58.914062,-64.900391,-61.238281
126.000000,-158.500000,-58.515625,-47.933594,-52.695312,-64.712891,-51.863281
127.000000,-158.500000,-55.078125,-46.839844,-50.882812,-56.150391,-48.457031
128.000000,-158.500000,-53.515625,-46.589844,-49.757812,-52.837891,-46.863281
129.000000,-158.500000,-52.296875,-46.121094,-49.320312,-50.962891,-46.269531
130.000000,-158.500000,-51.046875,-46.042969,-49.101562,-48.962891,-45.957031
131.000000,-158.500000,-50.359375,-46.058594,-49.382812,-47.681641,-45.660156
132.000000,-158.500000,-50.421875,-46.121094,-49.945312,-47.337891,-45.738281
133.000000,-158.500000,-50.671875,-46.714844,-50.601562,-46.962891,-45.910156
134.000000,-158.500000,-52.328125,-48.183594,-52.101562,-46.775391,-46.113281
135.000000,-158.500000,-61.765625,-56.777344,-54.851562,-47.119141,-48.050781
136.000000,-158.500000,-54.515625,-51.527344,-59.539062,-48.119141,-53.550781
137.000000,-158.500000,-51.109375,-49.058594,-67.976562,-55.150391,-54.550781
138.000000,-158.500000,-49.140625,-47.683594,-58.914062,-51.650391,-48.332031
139.000000,-158.500000,-47.765625,-47.152344,-54.289062,-47.681641,-45.707031
140.000000,-158.500000,-47.390625,-47.214844,-51.351562,-45.556641,-44.800781
141.000000,-158.500000,-47.515625,-47.746094,-49.695312,-44.275391,-44.425781
142.000000,-158.500000,-48.078125,-48.902344,-48.601562,-43.837891,-44.519531
143.000000,-158.500000,-49.359375,-50.964844,-48.007812,-44.150391,-45.269531
144.000000,-158.500000,-51.515625,-58.089844,-47.976562,-44.525391,-46.613281
145.000000,-158.500000,-59.265625,-61.527344,-49.851562,-45.587891,-49.207031
146.000000,-158.500000,-55.953125,-57.027344,-55.851562,-47.587891,-53.550781
147.000000,-158.500000,-52.828125,-50.277344,-54.851562,-62.025391,-55.425781
148.000000,-158.500000,-51.765625,-47.183594,-50.132812,-48.462891,-65.238281
149.000000,-158.500000,-52.140625,-45.308594,-48.164062,-47.275391,-49.988281
150.000000,-158.500000,-54.828125,-44.152344,-47.195312,-47.400391,-45.488281
151.000000,-158.500000,-64.828125,-43.621094,-47.101562,-57.775391,-43.207031
152.000000,-158.500000,-53.765625,-43.152344,-47.539062,-48.400391,-41.425781
153.000000,-158.500000,-53.890625,-45.433594,-48.789062,-45.275391,-41.644531
154.000000,-158.500000,-61.765625,-52.277344,-50.851562,-42.744141,-43.238281
155.000000,-158.500000,-54.703125,-48.339844,-59.601562,-44.025391,-51.675781
156.000000,-158.500000,-49.640625,-42.683594,-54.164062,-47.150391,-45.207031
157.000000,-158.500000,-47.046875,-40.277344,-50.601562,-41.525391,-38.300781
158.000000,-158.500000,-45.140625,-38.964844,-49.226562,-37.587891,-35.019531
159.000000,-158.500000,-44.609375,-38.808594,-50.164062,-34.869141,-32.863281
160.000000,-158.500000,-44.203125,-39.464844,-57.164062,-32.744141,-31.238281
161.000000,-158.500000,-45.453125,-41.464844,-50.851562,-31.400391,-30.582031
162.000000,-158.500000,-50.390625,-46.339844,-50.351562,-30.431641,-30.175781
163.000000,-158.500000,-49.890625,-46.027344,-54.664062,-30.025391,-30.425781
164.000000,-158.500000,-44.859375,-40.558594,-53.414062,-30.087891,-31.238281
165.000000,-158.500000,-42.796875,-40.246094,-47.632812,-30.650391,-32.832031
166.000000,-158.500000,-41.859375,-59.589844,-44.664062,-31.525391,-34.925781
167.000000,-158.500000,-42.328125,-40.183594,-43.570312,-33.150391,-37.988281
168.000000,-158.500000,-43.109375,-36.496094,-43.195312,-35.556641,-41.582031
169.000000,-158.500000,-45.734375,-34.777344,-43.945312,-39.025391,-57.175781
170.000000,-158.500000,-51.640625,-33.933594,-45.507812,-42.337891,-44.113281
171.000000,-158.500000,-51.015625,-33.441406,-51.664062,-48.650391,-52.113281
172.000000,-158.500000,-52.703125,-33.636719,-50.664062,-56.525391,-50.550781
173.000000,-158.500000,-46.390625,-34.328125,-46.570312,-51.025391,-45.582031
174.000000,-158.500000,-43.078125,-36.230469,-46.117188,-47.244141,-44.582031
175.000000,-158.500000,-41.820312,-38.519531,-46.171875,-46.712891,-45.425781
176.000000,-158.500000,-40.609375,-42.214844,-47.828125,-47.892578,-46.968750
177.000000,-158.500000,-39.609375,-46.318359,-48.617188,-49.539062,-48.769531
178.000000,-158.500000,-38.609375,-56.839844,-50.414062,-50.580078,-50.550781
179.000000,-158.500000,-38.015625,-48.527344,-59.289062,-51.744141,-54.925781
180.000000,-158.500000,-37.062500,-44.808594,-65.601562,-56.212891,-50.957031
0.000000,-157.500000,-18.666016,-32.347656,-52.226562,-43.681641,-40.925781
1.000000,-157.500000,-18.242188,-35.964844,-60.101562,-42.697266,-47.488281
2.000000,-157.500000,-18.753906,-44.308594,-43.804688,-38.009766,-39.582031
3.000000,-157.500000,-20.269531,-31.425781,-37.230469,-35.332031,-34.582031
4.000000,-157.500000,-22.703125,-24.835938,-34.753906,-35.001953,-32.230469
5.000000,-157.500000,-26.593750,-21.433594,-33.718750,-37.099609,-32.113281
6.000000,-157.500000,-32.003906,-19.382812,-34.210938,-40.845703,-33.550781
7.000000,-157.500000,-39.773438,-18.527344,-36.945312,-47.931641,-37.503906
8.000000,-157.500000,-60.078125,-18.300781,-42.585938,-56.900391,-45.097656
9.000000,-157.500000,-47.703125,-19.296875,-49.382812,-47.291016,-52.019531
10.000000,-157.500000,-50.890625,-21.109375,-40.976562,-35.775391,-48.800781
11.000000,-157.500000,-40.539062,-24.539062,-37.234375,-29.486328,-44.582031
12.000000,-157.500000,-36.082031,-29.972656,-36.269531,-24.900391,-33.816406
13.000000,-157.500000,-33.722656,-40.261719,-37.250000,-21.716797,-27.621094
14.000000,-157.500000,-33.398438,-39.527344,-39.785156,-19.486328,-23.644531
15.000000,-157.500000,-34.642578,-36.201172,-43.636719,-18.255859,-20.847656
16.000000,-157.500000,-37.515625,-36.265625,-49.382812,-17.419922,-18.964844
17.000000,-157.500000,-42.718750,-40.292969,-54.226562,-17.591797,-18.027344
18.000000,-157.500000,-45.515625,-42.589844,-51.195312,-18.119141,-17.691406
19.000000,-157.500000,-39.835938,-35.082031,-66.664062,-19.666016,-18.203125
20.000000,-157.500000,-37.195312,-31.128906,-48.195312,-21.751953,-19.300781
21.000000,-157.500000,-36.585938,-29.613281,-44.820312,-25.185547,-21.324219
22.000000,-157.500000,-37.500000,-29.800781,-44.125000,-29.529297,-24.183594
23.000000,-157.500000,-39.773438,-31.343750,-44.390625,-35.314453,-28.683594
24.000000,-157.500000,-42.859375,-34.492188,-46.773438,-43.650391,-35.925781
25.000000,-157.500000,-47.234375,-38.792969,-60.976562,-44.275391,-59.425781
26.000000,-157.500000,-62.578125,-59.339844,-47.382812,-44.306641,-39.550781
27.000000,-157.500000,-55.578125,-41.027344,-42.992188,-50.212891,-37.050781
28.000000,-157.500000,-62.265625,-38.136719,-40.897461,-52.103516,-38.121094
29.000000,-157.500000,-50.359375,-37.886719,-40.126465,-44.048828,-41.972656
30.000000,-157.500000,-47.265625,-39.113281,-40.620117,-41.994141,-50.363281
31.000000,-157.500000,-45.878906,-41.089844,-42.228516,-41.876953,-53.894531
32.000000,-157.500000,-45.677734,-44.839844,-44.859375,-43.931641,-46.800781
33.000000,-157.500000,-46.460938,-49.714844,-49.179688,-51.275391,-47.175781
34.000000,-157.500000,-48.828125,-62.902344,-65.476562,-45.431641,-56.113281
35.000000,-157.500000,-63.453125,-65.777344,-50.679688,-41.212891,-43.753906
36.000000,-157.500000,-49.281250,-49.683594,-48.093750,-38.462891,-39.785156
37.000000,-157.500000,-45.582031,-45.089844,-47.710938,-37.037109,-37.410156
38.000000,-157.500000,-43.721680,-42.894531,-49.414062,-36.738281,-36.082031
39.000000,-157.500000,-42.771484,-41.308594,-51.898438,-37.392578,-35.613281
40.000000,-157.500000,-42.480469,-40.046875,-57.226562,-39.076172,-36.238281
41.000000,-157.500000,-43.001953,-39.714844,-62.851562,-41.150391,-37.714844
42.000000,-157.500000,-44.437500,-40.503906,-54.289062,-43.462891,-40.347656
43.000000,-157.500000,-46.062500,-41.605469,-53.164062,-58.525391,-44.238281
44.000000,-157.500000,-47.953125,-43.121094,-64.539062,-45.837891,-55.925781
45.000000,-157.500000,-58.890625,-55.214844,-52.039062,-43.306641,-43.675781
46.000000,-157.500000,-52.046875,-44.871094,-48.648438,-42.666016,-40.675781
47.000000,-157.500000,-49.734375,-42.105469,-47.023438,-42.962891,-39.566406
48.000000,-157.500000,-48.734375,-40.417969,-45.890625,-44.025391,-39.269531
49.000000,-157.500000,-49.359375,-39.527344,-44.908203,-45.087891,-39.535156
50.000000,-157.500000,-51.140625,-39.371094,-44.616211,-47.744141,-40.660156
51.000000,-157.500000,-54.265625,-39.652344,-44.648438,-51.056641,-41.910156
52.000000,-157.500000,-60.890625,-40.480469,-45.421875,-61.275391,-43.550781
53.000000,-157.500000,-58.765625,-41.371094,-46.359375,-53.087891,-45.800781
54.000000,-157.500000,-54.265625,-42.464844,-47.664062,-52.650391,-49.488281
55.000000,-157.500000,-53.109375,-43.933594,-49.882812,-61.650391,-54.425781
56.000000,-157.500000,-53.140625,-45.964844,-68.039062,-49.650391,-62.675781
57.000000,-157.500000,-54.890625,-51.027344,-50.664062,-47.744141,-61.550781
58.000000,-157.500000,-58.703125,-55.527344,-48.351562,-45.837891,-53.613281
59.000000,-157.500000,-52.265625,-52.902344,-47.117188,-44.337891,-49.519531
60.000000,-157.500000,-49.890625,-53.089844,-46.664062,-43.431641,-46.957031
61.000000,-157.500000,-48.421875,-54.027344,-46.328125,-42.806641,-45.050781
62.000000,-157.500000,-47.546875,-61.464844,-46.617188,-42.431641,-44.363281
63.000000,-157.500000,-47.125000,-55.839844,-46.945312,-42.197266,-43.488281
64.000000,-157.500000,-46.375000,-51.277344,-47.609375,-42.259766,-42.878906
65.000000,-157.500000,-45.828125,-49.246094,-48.320312,-42.650391,-42.238281
