global_idx,file_idx,config_idx,dphase_x_deg,dphase_y_deg,rmse_db,mae_db,max_abs_err_db,pearson_r,peak_dir_err_deg
2287,46,37,4.434055,-112.485094,0.19444610178470612,0.12845543026924133,4.08245849609375,0.9997957290186885,0.0
2297,46,47,-9.899811,-32.485872,0.24260549247264862,0.15667636692523956,6.972896575927734,0.999800546105573,0.5211454033851624
2308,47,8,-138.272039,164.533358,0.5784096121788025,0.3643963038921356,10.388944625854492,0.9966142067349003,2.2070868015289307
2309,47,9,-69.015357,-16.245323,0.20458029210567474,0.1417730450630188,4.866874694824219,0.9998245644723563,1.2207714319229126
2314,47,14,118.520744,124.232096,0.1849370300769806,0.13930681347846985,3.575145721435547,0.999728360139632,0.9999507665634155
2334,47,34,174.71094,143.041772,0.4004617929458618,0.2737864851951599,6.060920715332031,0.9985254171165403,3.144604444503784
2338,47,38,3.65352,179.551097,0.19645507633686066,0.14005739986896515,5.352813720703125,0.9997355839020955,3.8381857872009277
2341,47,41,-161.386739,-58.681675,0.26003023982048035,0.1773926019668579,4.254245758056641,0.9996051717869826,0.0
2365,48,15,-65.097372,-44.490054,0.2216646820306778,0.13278496265411377,5.920692443847656,0.9997856721699278,1.000146508216858
2368,48,18,-147.729053,76.856638,0.21967948973178864,0.1548224240541458,3.816082000732422,0.9996551212319227,1.2829843759536743
2369,48,19,-85.964302,-155.856686,0.23630283772945404,0.17554688453674316,3.760326385498047,0.9996719625689032,1.301910400390625
2382,48,32,23.583373,12.525942,0.21054770052433014,0.14513210952281952,4.925373077392578,0.999855439588847,1.0936061143875122
2396,48,46,-6.881065,144.899938,0.22073258459568024,0.14521628618240356,5.5052032470703125,0.99972251316478,1.000146508216858
2400,49,0,-124.732029,79.110627,0.19081106781959534,0.13880707323551178,2.939533233642578,0.9997174148684238,1.2492916584014893
2407,49,7,13.09419,-19.997792,0.20545627176761627,0.14365613460540771,3.3939247131347656,0.9998593177050802,1.269028663635254
2415,49,15,0.079961,-179.246079,0.212145134806633,0.1554485559463501,3.563282012939453,0.9997383880499839,3.168173313140869
2436,49,36,-63.292899,68.949608,0.29171618819236755,0.1759330928325653,8.375740051269531,0.9995722104756722,2.2224631309509277
2438,49,38,140.503666,55.548629,0.21100451052188873,0.1517925262451172,3.1061248779296875,0.9997457518104964,0.0
2453,50,3,-102.546147,-9.888667,0.23600047826766968,0.15222527086734772,5.015903472900391,0.9996765478171799,1.142095685005188
2457,50,7,-75.019955,179.937895,0.21580862998962402,0.1533573865890503,6.541423797607422,0.9997068260488378,2.8426220417022705
2458,50,8,5.986644,11.257889,0.21811746060848236,0.14935699105262756,3.63531494140625,0.99984796328074,0.0
2461,50,11,-104.566676,-98.978606,0.19162234663963318,0.141910120844841,1.5969657897949219,0.9997642848610018,0.7192770838737488
2471,50,21,59.934158,-104.558923,0.2095026671886444,0.14605647325515747,2.382648468017578,0.9997444224515576,1.999977707862854
2475,50,25,117.756154,-98.577325,0.203569233417511,0.15420618653297424,3.9556427001953125,0.9997211747789042,1.5321236848831177
2502,51,2,67.885899,20.534949,0.203093484044075,0.13843350112438202,5.4127349853515625,0.9998264144440913,2.0317249298095703
2537,51,37,-5.50165,-165.672602,0.2195301651954651,0.16758525371551514,2.169849395751953,0.9997381747090899,0.7543328404426575
2538,51,38,105.560931,132.821512,0.19119106233119965,0.14412641525268555,2.036762237548828,0.9997255648346235,0.9997551441192627
2566,52,16,154.306076,66.572926,0.26915305852890015,0.17418164014816284,10.729598999023438,0.9995566653687439,2.1455745697021484
2570,52,20,30.351368,30.223415,0.2273133248090744,0.14363707602024078,4.865772247314453,0.9998054797423327,1.02316415309906
2605,53,5,-131.30702,-79.904974,0.2007906436920166,0.14852099120616913,2.163311004638672,0.999707753846665,1.999977707862854
2619,53,19,120.322402,-55.161672,0.24293042719364166,0.15880893170833588,6.468227386474609,0.9996481036094413,2.1172006130218506
2630,53,30,134.713095,47.65692,0.23557758331298828,0.16091197729110718,7.069080352783203,0.9996919799918451,0.0
2634,53,34,44.008198,48.622063,0.22471387684345245,0.13950414955615997,8.579872131347656,0.9997815875571623,2.0290257930755615
2640,53,40,-123.958519,110.33996,0.18772438168525696,0.13854961097240448,5.156681060791016,0.9997042737123294,2.426886558532715
2643,53,43,98.68036,-38.507905,0.30973291397094727,0.19012846052646637,5.670253753662109,0.9995392557555004,0.0
2644,53,44,-64.12124,91.147823,0.2624284625053406,0.16745007038116455,5.933460235595703,0.9995852829238377,0.0
2660,54,10,-73.2575,91.745692,0.25601741671562195,0.16758061945438385,6.6762237548828125,0.9995918137370278,0.9997551441192627
2670,54,20,59.012276,23.949363,0.1934652179479599,0.13250340521335602,2.699756622314453,0.9998475243764308,1.5445902347564697
2673,54,23,-59.388741,-80.734594,0.22995448112487793,0.151089146733284,3.0094146728515625,0.9997327979744446,0.5000684857368469
2678,54,28,176.089775,32.875644,0.330800324678421,0.24756893515586853,4.917747497558594,0.9995799312336068,1.301910400390625
2692,54,42,-125.249447,146.258353,0.22950980067253113,0.17369386553764343,2.3443984985351562,0.9995222872878979,1.3255939483642578
2699,54,49,72.811309,-72.508309,0.24509881436824799,0.15689346194267273,12.551971435546875,0.9996963788911494,0.5151028633117676
2706,55,6,63.629093,178.301145,0.36647698283195496,0.21487459540367126,6.606998443603516,0.9991270975345278,0.01978234015405178
2710,55,10,106.779987,3.827889,0.21739740669727325,0.1461631953716278,5.352912902832031,0.9997061382407038,1.9713952541351318
2734,55,34,104.811154,51.129709,0.27820688486099243,0.17789821326732635,14.493816375732422,0.9996017184649422,1.1705266237258911
2736,55,36,-94.127836,76.012909,0.24961744248867035,0.15895289182662964,5.53753662109375,0.9995976894499017,1.5966715812683105
2750,56,0,133.144944,131.25839,0.23545177280902863,0.17132973670959473,2.6172409057617188,0.9994766003784347,0.0
2764,56,14,-50.052788,128.101335,0.18404074013233185,0.1321789026260376,3.4380950927734375,0.9997784220203315,2.113036632537842
2778,56,28,87.599578,134.816785,0.21248723566532135,0.14403368532657623,10.585773468017578,0.9996788744137121,1.5321236848831177
2786,56,36,6.960114,179.349098,0.2079363763332367,0.14760681986808777,5.3166351318359375,0.9997031814189025,2.1612071990966797
2810,57,10,53.201367,109.968516,0.23765267431735992,0.1453086882829666,6.2670135498046875,0.9996545070011174,2.080554485321045
2815,57,15,34.303869,-146.883626,0.20686225593090057,0.14993971586227417,5.100147247314453,0.9997684327906481,1.000146508216858
2821,57,21,-35.49556,-7.719891,0.31577539443969727,0.1788177341222763,13.65985107421875,0.9996595108680282,0.9999507665634155
2835,57,35,107.145939,-37.766323,0.2539993226528168,0.1622307449579239,7.835853576660156,0.9996841690659757,0.9997551441192627
2839,57,39,89.458258,-105.861631,0.21271339058876038,0.1401851624250412,6.346282958984375,0.9997124754390626,1.221252202987671
2863,58,13,9.015116,-118.224221,0.225738063454628,0.13846053183078766,8.653636932373047,0.9997166489531983,2.3196747303009033
2876,58,26,-42.501117,173.12778,0.17922458052635193,0.13344106078147888,1.5879058837890625,0.999784869185141,1.9106979370117188
2885,58,35,-160.113953,-51.970384,0.24957555532455444,0.16914977133274078,4.714202880859375,0.9996392599655037,0.0
2888,58,38,-107.010564,15.628856,0.22641432285308838,0.1533069759607315,5.742420196533203,0.9996948389477371,0.5875080823898315
2894,58,44,88.829112,48.575336,0.3136999309062958,0.1814333200454712,8.887432098388672,0.9995324769045866,1.000146508216858
2907,59,7,92.493292,-53.14977,0.2532295882701874,0.1689608097076416,3.8008270263671875,0.9996679388006879,1.1490991115570068
2913,59,13,-16.951476,-29.351198,0.21385100483894348,0.14007529616355896,9.863578796386719,0.9998435239394611,0.5211454033851624
2918,59,18,117.30566,31.0936,0.209928959608078,0.14752204716205597,2.941143035888672,0.9997524944854542,1.1853117942810059
2925,59,25,-84.843155,-53.249998,0.25880053639411926,0.16593679785728455,5.73614501953125,0.9996792715129804,0.5151028633117676
2934,59,34,123.428257,23.460536,0.19388069212436676,0.14191000163555145,2.6113967895507812,0.9997706827889111,2.1898157596588135
2935,59,35,117.767525,-154.672537,0.36893442273139954,0.22916528582572937,9.460285186767578,0.9989355004052222,2.667851209640503
2941,59,41,-114.546487,-92.149681,0.23450443148612976,0.15750278532505035,3.527446746826172,0.9996292616457679,0.0
2944,59,44,-144.405867,78.386169,0.22136107087135315,0.1569972038269043,4.152153015136719,0.999640617771679,1.2829843759536743
2947,59,47,165.922733,-30.778681,0.2390097975730896,0.1691175103187561,4.244789123535156,0.9996797425090507,0.7661724090576172
2993,60,43,-60.154465,-75.697418,0.22610804438591003,0.14955607056617737,4.7075958251953125,0.9997459523410267,1.1145201921463013
3007,61,7,47.554051,-158.344499,0.2022906243801117,0.15270115435123444,1.9436988830566406,0.9997784117601568,1.256164789199829
3008,61,8,-133.594079,67.13243,0.18187056481838226,0.1256725937128067,3.8959426879882812,0.9997565728477851,1.256164789199829
3011,61,11,179.577759,-27.611218,0.28979501128196716,0.2130332589149475,6.769931793212891,0.9996173138030728,1.999977707862854
3016,61,16,-137.809049,20.246498,0.19395172595977783,0.14203938841819763,2.992237091064453,0.9997734219957509,2.1172006130218506
3023,61,23,14.864769,-88.23639,0.2014257311820984,0.1325572431087494,2.271129608154297,0.9997960223547984,0.0
3037,61,37,-106.131119,-94.1025,0.21697363257408142,0.15227141976356506,3.5787277221679688,0.9996952930926082,1.228441596031189
3040,61,40,-134.925264,80.660703,0.20510493218898773,0.14806534349918365,5.087924957275391,0.99967661721085,1.263155460357666
3044,61,44,-99.763291,122.208721,0.18516002595424652,0.13685497641563416,6.067626953125,0.9997490666208569,0.7770768404006958
3045,61,45,-144.244213,-59.232332,0.24645277857780457,0.1688576638698578,5.089267730712891,0.9996123354559809,3.3835608959198
3062,62,12,53.921495,7.162318,0.202891007065773,0.1410294622182846,3.2270278930664062,0.9998481075988758,0.8268522024154663
3073,62,23,-47.185883,-98.871457,0.22211946547031403,0.14283429086208344,4.115383148193359,0.9997217827178568,1.000146508216858
3076,62,26,-25.716018,28.191582,0.20424413681030273,0.13666647672653198,4.0671234130859375,0.9998511649888469,3.030087947845459
3085,62,35,-112.962259,-59.717513,0.24459178745746613,0.1676013022661209,8.889293670654297,0.9996298348985012,1.1994256973266602
3090,62,40,16.918947,56.619999,0.23078776895999908,0.13951562345027924,10.883781433105469,0.9997857830710454,0.3083765506744385
3096,62,46,-74.257139,27.019513,0.21764786541461945,0.14819824695587158,2.4886436462402344,0.999778332314822,1.000146508216858
3104,63,4,-111.972688,75.175703,0.22546188533306122,0.16079780459403992,4.556385040283203,0.999633034145829,1.228441596031189
3119,63,19,8.712862,-157.159241,0.20311257243156433,0.14980830252170563,4.257713317871094,0.999792076831288,1.000146508216858
3129,63,29,-41.219141,-175.902723,0.23016609251499176,0.17131507396697998,5.638500213623047,0.9997150396688896,1.927727460861206
3135,63,35,30.937906,-102.481328,0.18983720242977142,0.1274343580007553,2.897380828857422,0.9997970261830276,1.5895469188690186
3139,63,39,104.799584,-13.28377,0.21997633576393127,0.15377376973628998,2.9122314453125,0.9997299446758245,2.3053712844848633
3142,63,42,167.177523,59.049617,0.25697028636932373,0.17436376214027405,4.054378509521484,0.9996259353092997,0.9997551441192627
3145,63,45,-15.773663,-123.187773,0.1743696630001068,0.12019482254981995,6.022701263427734,0.9998284125086306,0.6016591787338257
3146,63,46,108.326637,122.003381,0.1973344087600708,0.14838866889476776,2.5130691528320312,0.9997064366812431,2.1455745697021484
3147,63,47,139.178811,-126.758474,0.23882895708084106,0.1838197112083435,2.6004104614257812,0.999543061797212,0.8570651412010193
3149,63,49,-131.461101,-65.104969,0.20322471857070923,0.14478744566440582,2.552104949951172,0.9997237434976166,0.0
3176,64,26,-52.411916,3.596664,0.2591889798641205,0.16720767319202423,6.784053802490234,0.9997518451632676,1.1023390293121338
3181,64,31,-68.439643,-41.936971,0.2719005346298218,0.1389118731021881,21.532318115234375,0.9996729559523986,1.2201299667358398
3186,64,36,29.975093,146.648896,0.1907232105731964,0.1327395886182785,3.3637847900390625,0.9997705453583109,0.6943615674972534
3190,64,40,128.307183,22.076564,0.189809188246727,0.13756625354290009,6.272678375244141,0.9997787166438434,1.1994256973266602
3200,65,0,-76.740162,38.95324,0.28417009115219116,0.17399033904075623,11.127452850341797,0.999626064834393,1.3149220943450928
3213,65,13,-50.158897,-24.853256,0.21813446283340454,0.1478387862443924,4.689361572265625,0.9998235739172723,1.0396698713302612
3226,65,26,35.528527,67.904284,0.22068148851394653,0.13119561970233917,11.263565063476562,0.9997648849261465,1.0706405639648438
3241,65,41,-8.92032,-123.473254,0.19076377153396606,0.12957561016082764,3.4225807189941406,0.9997981254622079,1.163315773010254
3244,65,44,-29.315409,100.234698,0.2408882975578308,0.15326115489006042,8.968147277832031,0.9996859501261205,1.8213415145874023
3251,66,1,169.271054,-43.184201,0.29963481426239014,0.1990303099155426,7.233100891113281,0.9995058420348297,2.559255599975586
3259,66,9,145.369521,-73.316309,0.22347848117351532,0.159572571516037,8.549175262451172,0.999690017492426,0.7878302335739136
3291,66,41,140.355234,-85.869762,0.20184844732284546,0.15160271525382996,1.8597145080566406,0.9997503149001187,0.7878302335739136
3316,67,16,-76.835777,154.579069,0.19475355744361877,0.1367873251438141,4.628852844238281,0.9997429990078918,2.1573097705841064
3324,67,24,-25.638572,141.576772,0.21263183653354645,0.1425795704126358,7.033256530761719,0.9997592265835206,1.7015737295150757
3336,67,36,-99.09964,18.033141,0.2485482096672058,0.15809591114521027,5.032989501953125,0.9996564503199642,1.1352216005325317
3342,67,42,116.456574,74.252959,0.20809857547283173,0.14481741189956665,3.581005096435547,0.9996938451155368,3.30049204826355
3345,67,45,-64.037826,-70.895092,0.22843259572982788,0.1522979736328125,3.079120635986328,0.9997421172857397,1.7836668491363525
3360,68,10,-67.531453,41.408781,0.24727998673915863,0.15632425248622894,6.795867919921875,0.9997286668353734,0.0
3361,68,11,-73.619267,-115.683705,0.19375388324260712,0.13686025142669678,3.995952606201172,0.9997543531478825,0.66910320520401
3378,68,28,50.870176,169.211427,0.2448652684688568,0.1716180145740509,3.861083984375,0.9995785316339239,1.2829843759536743
3383,68,33,59.772328,-80.592779,0.25036701560020447,0.16542716324329376,4.062900543212891,0.9996878418808336,0.9999507665634155
3399,68,49,60.260958,-118.397694,0.19201025366783142,0.13850080966949463,2.5943603515625,0.9997672235496716,1.6180992126464844
3404,69,4,-59.820294,158.954869,0.20543193817138672,0.14228476583957672,8.352828979492188,0.9997336654409884,1.2829843759536743
3419,69,19,125.270766,-74.035222,0.20061436295509338,0.1424679458141327,3.126190185546875,0.9997242120928868,1.7816909551620483
3425,69,25,-68.651482,-120.793691,0.19711880385875702,0.13952119648456573,3.496875762939453,0.9997372364553115,1.999977707862854
3426,69,26,6.687971,108.793438,0.19789302349090576,0.13420076668262482,1.9262809753417969,0.9997958848819047,2.0652592182159424
3429,69,29,-136.027336,-58.783618,0.22522644698619843,0.15213961899280548,4.598949432373047,0.99967206954128,1.000146508216858
3434,69,34,58.990082,75.380642,0.23010869324207306,0.14759279787540436,3.9624404907226562,0.9997319568922457,3.0400209426879883
3445,69,45,-177.780138,-18.229689,0.24684780836105347,0.16626150906085968,9.683525085449219,0.9996680037223936,2.1573097705841064
3455,70,5,33.687994,-126.460798,0.17639872431755066,0.12418294697999954,4.211879730224609,0.9998098416048531,1.5966715812683105
3458,70,8,17.14992,162.823087,0.17997339367866516,0.13423845171928406,2.1190643310546875,0.9997812558398899,1.2492916584014893
3473,70,23,-24.98412,-28.662144,0.21193943917751312,0.13611066341400146,12.058372497558594,0.9998406335397236,2.511467695236206
3476,70,26,-38.601084,65.467075,0.21806375682353973,0.1468614786863327,2.97869873046875,0.9997852735055509,1.5626027584075928
3487,70,37,62.079401,-157.861105,0.22574211657047272,0.17011235654354095,1.7244873046875,0.9997201970773264,0.0
3491,70,41,31.124127,-1.788273,0.23212923109531403,0.1502128541469574,5.288677215576172,0.9998238483516435,1.2425379753112793
3497,70,47,-4.244347,-84.856817,0.18736004829406738,0.129242941737175,2.7898101806640625,0.9998314186386763,1.000146508216858
3511,71,11,80.138571,-112.114345,0.1756071299314499,0.1297740340232849,2.378173828125,0.9998042301143514,0.6943615674972534
3525,71,25,-114.965931,-31.729202,0.2812449634075165,0.1723819375038147,7.850013732910156,0.9995534939296545,1.5966715812683105
3536,71,36,-159.15419,150.377904,0.5632849335670471,0.3778708279132843,11.108837127685547,0.9968246564064667,2.2070868015289307
3551,72,1,65.230266,-176.331947,0.27353426814079285,0.21144859492778778,2.6487655639648438,0.9996555401769771,2.1794233322143555
3556,72,6,-44.516298,52.804225,0.22842393815517426,0.14702728390693665,5.366359710693359,0.9997755428993804,1.075200080871582
3585,72,35,-44.313525,-93.007985,0.27184298634529114,0.15981867909431458,6.1072998046875,0.9995985421733028,1.1281319856643677
3587,72,37,147.053468,-30.992862,0.20585060119628906,0.14399807155132294,3.5790367126464844,0.9997674535372488,1.2354307174682617
3593,72,43,-4.471219,-27.501076,0.23338478803634644,0.15319883823394775,3.5223159790039062,0.9998192099830197,2.1456658840179443
3600,73,0,-57.725619,56.709033,0.23586226999759674,0.15558543801307678,4.338390350341797,0.9997476349797291,1.9363375902175903
3601,73,1,-57.261802,-65.065,0.20456252992153168,0.14005570113658905,3.2576828002929688,0.9998030930331139,0.8767032623291016
3611,73,11,136.772091,-93.254977,0.18599192798137665,0.13854184746742249,2.2646827697753906,0.9997745349636168,1.27625572681427
3612,73,12,-16.674891,178.587699,0.20268529653549194,0.15154868364334106,3.6755943298339844,0.9997733445724313,1.999977707862854
3638,73,38,164.03586,16.816039,0.2155671864748001,0.15601705014705658,4.572296142578125,0.9997321663505728,1.5092171430587769
3665,74,15,-118.314445,-129.389177,0.20278720557689667,0.14848318696022034,6.201930999755859,0.999671077716632,0.9999507665634155
3690,74,40,112.444364,150.615447,0.2032889723777771,0.15454226732254028,2.5178565979003906,0.9996717098611192,1.3140289783477783
3691,74,41,108.212122,-75.820044,0.235670268535614,0.16700990498065948,6.297492980957031,0.999630455740081,2.000075578689575
3700,75,0,-73.868263,155.482541,0.18786251544952393,0.13288971781730652,2.6015625,0.999763503357607,1.999977707862854
3703,75,3,97.687366,-127.96679,0.2018401175737381,0.15324832499027252,2.560924530029297,0.9997371329391797,1.2697995901107788
3706,75,6,49.093482,93.279944,0.29133012890815735,0.15100538730621338,10.225868225097656,0.9995280448856932,1.1281319856643677
3714,75,14,3.340737,48.428404,0.22192662954330444,0.1364305466413498,6.224765777587891,0.9998189319449375,0.7765730619430542
3724,75,24,-41.452025,102.169394,0.21483641862869263,0.14123699069023132,6.4780426025390625,0.9997498800464573,0.5446454286575317
3729,75,29,-112.18173,-135.126359,0.20905980467796326,0.15719853341579437,2.1851768493652344,0.9996675447236131,0.9999507665634155
3738,75,38,78.229695,140.375547,0.1822649985551834,0.1300659477710724,3.248821258544922,0.9997698129922489,1.2492916584014893
3748,75,48,-106.563534,151.197841,0.20537012815475464,0.14885997772216797,4.930980682373047,0.9996812570723921,1.3199723958969116
3761,76,11,-97.814355,-120.553053,0.2039259672164917,0.15211211144924164,2.695556640625,0.9997291174000879,1.256164789199829
3762,76,12,19.898798,81.250928,0.20178914070129395,0.13774792850017548,3.2169113159179688,0.9997968549045223,1.6902650594711304
3774,76,24,113.855934,111.641164,0.19181007146835327,0.14607015252113342,2.8163375854492188,0.9997176879446019,1.838879108428955
3776,76,26,-143.866536,71.076428,0.20925995707511902,0.14764979481697083,3.3609657287597656,0.9996847704074349,2.1455745697021484
3797,76,47,-116.363356,-23.002141,0.22573235630989075,0.14882144331932068,5.647792816162109,0.9996897801766093,1.5966715812683105
3812,77,12,-110.541158,140.145296,0.2055358737707138,0.15030303597450256,3.0502853393554688,0.999663782365886,1.000146508216858
3819,77,19,98.063152,-73.221165,0.24354080855846405,0.16546699404716492,5.052455902099609,0.9996402321801937,1.2857269048690796
3825,77,25,-64.920522,-91.573176,0.23557667434215546,0.15271569788455963,4.738079071044922,0.9997096798745441,0.5588314533233643
3834,77,34,59.630663,122.56138,0.19839289784431458,0.1302201896905899,5.569034576416016,0.9997469571782167,1.928336501121521
3838,77,38,112.403088,99.515872,0.20292909443378448,0.14628282189369202,7.294178009033203,0.9996996624031869,0.7433580756187439
3853,78,3,-72.402744,-33.402517,0.21609783172607422,0.13582412898540497,10.204116821289062,0.999787431440762,0.8134916424751282
3859,78,9,60.396886,-20.720814,0.2920492887496948,0.15564171969890594,12.693286895751953,0.999666349513895,1.0441772937774658
3866,78,16,60.728527,105.622911,0.2331431657075882,0.1490544229745865,5.88201904296875,0.999673820878412,2.080554485321045
3874,78,24,0.700307,113.049776,0.18944887816905975,0.13012613356113434,2.1281585693359375,0.9998145249067619,2.0765998363494873
3887,78,37,13.095356,-179.255278,0.22991029918193817,0.1682232916355133,2.6608047485351562,0.9996717168292509,1.289374589920044
3914,79,14,72.203199,82.963585,0.248015895485878,0.15438257157802582,5.512058258056641,0.9996785850128445,1.0893032550811768
3919,79,19,29.670194,-141.024601,0.2060076892375946,0.1449960470199585,6.813190460205078,0.9997657556258954,1.2069071531295776
3938,79,38,12.329636,166.036967,0.17514128983020782,0.13110704720020294,1.6003742218017578,0.9997940709030281,1.2492916584014893
3947,79,47,126.797691,-93.18937,0.18406684696674347,0.13643641769886017,3.2244834899902344,0.9997720748625584,1.2697995901107788
3969,80,19,-56.362577,-122.430052,0.1909361481666565,0.12871479988098145,3.617351531982422,0.999762362117766,2.104870080947876
3977,80,27,-27.204813,-144.192672,0.19811297953128815,0.13739575445652008,5.231666564941406,0.9997642115085622,1.2069071531295776
3989,80,39,-83.197394,-7.634335,0.24359013140201569,0.14887359738349915,10.153472900390625,0.9997010109769848,1.000146508216858
4005,81,5,-118.96866,-42.741207,0.2711024284362793,0.16762886941432953,10.116607666015625,0.9995929737387587,0.0
4015,81,15,13.995732,-146.180132,0.220693439245224,0.1525283306837082,5.491016387939453,0.9997337908122368,1.68097722530365
4016,81,16,-146.952909,119.772204,0.23679573833942413,0.18009327352046967,2.8431625366210938,0.9994958267612978,0.0
4040,81,40,-134.171463,17.297614,0.19893771409988403,0.14429473876953125,2.101268768310547,0.9997596062382338,1.000146508216858
4043,81,43,95.969366,-79.273087,0.2440798133611679,0.16069449484348297,7.753898620605469,0.999640776637005,0.642853319644928
4053,82,3,-102.66505,-17.709701,0.31102150678634644,0.1670369952917099,11.662029266357422,0.9994657680985841,1.999977707862854
4066,82,16,7.771241,163.489,0.18014003336429596,0.13546250760555267,1.4388694763183594,0.9997876160478444,1.000146508216858
4068,82,18,-82.668956,100.510965,0.2197207808494568,0.15413804352283478,3.4438705444335938,0.9996762337030541,2.000075578689575
4075,82,25,131.25966,-97.423785,0.19802451133728027,0.14803417026996613,4.516227722167969,0.9997313721874286,1.27625572681427
4078,82,28,158.614344,77.740882,0.3033921718597412,0.19233936071395874,10.266914367675781,0.999412255437556,2.1612071990966797
4099,82,49,144.384745,-29.820212,0.19487452507019043,0.13799013197422028,2.2822113037109375,0.9997910310991308,0.7192770838737488
4104,83,4,-132.682104,25.451575,0.19409213960170746,0.1406499743461609,3.4559097290039062,0.9997691690795139,0.6943615674972534
4112,83,12,-12.667153,11.437052,0.21864472329616547,0.13965553045272827,6.431419372558594,0.9998398931275441,1.5915155410766602
4116,83,16,-48.43801,78.319932,0.21406114101409912,0.13762705028057098,8.964286804199219,0.9997606749455077,0.01978234015405178
4130,83,30,4.87009,174.681233,0.2030307799577713,0.15282362699508667,7.040191650390625,0.9997488642364827,2.5327320098876953
4137,83,37,-13.910771,-149.114887,0.2147875726222992,0.14953024685382843,4.326877593994141,0.9997415423169251,2.420668840408325
4160,84,10,-69.635791,33.525534,0.24365532398223877,0.15412382781505585,6.674182891845703,0.9997315136557772,1.5626027584075928
4162,84,12,22.7007,153.594677,0.19260284304618835,0.13766929507255554,2.6719741821289062,0.9997703428732452,2.157944679260254
4175,84,25,29.535622,-152.552412,0.20701834559440613,0.15405064821243286,4.797523498535156,0.9997898489372296,1.7619197368621826
4209,85,9,-78.505659,-106.973717,0.20618638396263123,0.1459738165140152,3.375293731689453,0.999738694825438,1.639246940612793
4223,85,23,28.950827,-117.76924,0.16784122586250305,0.11904364079236984,3.726245880126953,0.9998336865848351,2.0884411334991455
4224,85,24,-150.572024,85.312702,0.2436484694480896,0.16342207789421082,3.6377716064453125,0.9995881866796757,0.9999507665634155
4241,85,41,-104.986065,-125.323142,0.2143721878528595,0.15823207795619965,4.7151947021484375,0.9996656064469007,0.7878302335739136
4251,86,1,100.615441,-62.867702,0.2253381907939911,0.15737730264663696,5.214939117431641,0.999699144929433,2.9999613761901855
4259,86,9,151.395333,-8.937976,0.21688523888587952,0.15968233346939087,3.375539779663086,0.9997338705076497,2.4916718006134033
4261,86,11,-114.916125,-41.049037,0.2878434658050537,0.17691528797149658,8.099960327148438,0.9995525455103806,2.000075578689575
4274,86,24,32.532698,135.184623,0.18540428578853607,0.13024955987930298,3.6246604919433594,0.9998045260221019,1.1994256973266602
4292,86,42,-9.323489,8.700433,0.2179591953754425,0.14634951949119568,4.2796783447265625,0.9998449098412425,0.2783624827861786
4298,86,48,117.587126,142.170181,0.20003435015678406,0.1492876410484314,2.1520767211914062,0.9996553466171513,1.6960443258285522
4303,87,3,33.037909,-178.007694,0.2598387598991394,0.19725947082042694,5.172534942626953,0.9996550687264162,0.0
4312,87,12,-66.88342,25.437732,0.22404064238071442,0.1510225087404251,4.818572998046875,0.9997807536659749,1.2207714319229126
4319,87,19,50.55015,-137.473515,0.2009790986776352,0.144981250166893,4.616222381591797,0.9997574185158047,0.0
4320,87,20,-150.336037,93.732288,0.24273206293582916,0.17389316856861115,3.075214385986328,0.9995893025756095,1.6578840017318726
4326,87,26,92.096723,25.451323,0.24927853047847748,0.16329994797706604,7.5893707275390625,0.9996772537586045,1.4249145984649658
4341,87,41,-107.383436,-6.47903,0.22233732044696808,0.14766287803649902,5.936775207519531,0.9996932984449634,1.1490991115570068
4343,87,43,111.796017,-139.580083,0.23290589451789856,0.16698558628559113,7.755489349365234,0.9995935059988275,1.301910400390625
4344,87,44,-126.464098,36.354304,0.20535458624362946,0.14248602092266083,3.966766357421875,0.9997608899393626,2.7782649993896484
4356,88,6,-123.379894,148.174479,0.2381473183631897,0.1766122579574585,3.2185287475585938,0.9994964651964454,0.01978234015405178
4364,88,14,-44.77863,100.533425,0.22216933965682983,0.14424237608909607,6.702465057373047,0.9997200207989938,1.489377498626709
4374,88,24,124.921118,11.920053,0.19849643111228943,0.14403775334358215,2.4609527587890625,0.9997588492961604,1.1923896074295044
4384,88,34,-136.719837,91.299746,0.22553245723247528,0.15554504096508026,4.233257293701172,0.9996318682585617,1.2829843759536743
4385,88,35,-101.128488,-157.488034,0.24569176137447357,0.17938360571861267,4.574169158935547,0.999618518176084,1.999977707862854
4394,88,44,58.715659,87.28009,0.23823650181293488,0.15108968317508698,5.426845550537109,0.9996923632359731,2.574582576751709
4401,89,1,-52.737729,-66.962802,0.21140578389167786,0.14358963072299957,4.100467681884766,0.9997875609094314,1.0826361179351807
4403,89,3,145.783095,-39.139205,0.20291639864444733,0.14409618079662323,2.9423484802246094,0.999779514334219,1.7816909551620483
4405,89,5,-115.505883,-2.812934,0.19660645723342896,0.13170967996120453,4.681774139404297,0.9997398073144131,1.1705266237258911
4406,89,6,110.44988,12.176016,0.18855051696300507,0.133624866604805,2.1550865173339844,0.9997843276950569,0.0
4419,89,19,137.811133,-20.347583,0.18317562341690063,0.13442090153694153,2.4866943359375,0.9998063597009504,2.4492850303649902
4429,89,29,-106.23052,-48.615821,0.3064292371273041,0.19820396602153778,7.846347808837891,0.9995111687056839,2.36281156539917
4440,89,40,-130.820153,59.778112,0.19014717638492584,0.13162732124328613,6.491920471191406,0.9997537656606079,1.4627294540405273
